,sample_id,# MS2 peaks,# MS3 peaks,# MS4 peaks,# MS5 peaks,Parent m/z,MA (lower est.),MA (upper est.),MA (mean est.),MA (est.),MA (MW est.),formula,MW,CAS,SMILES,Dataset,MA,Error
164,5repeatAllMolecules/72HYDROXYPROPYLTHEOPHYLLINE_2,8,9,0,0,239.1136,11.17589839,17.7415664,14.71020846,"[14.8841091  11.90652601 13.49854603 12.95907754 15.6458523  12.41644695
 15.60456709 13.57828959 15.56363302 16.90686772 15.5678346  15.15691575
 13.39087883 16.16460047 16.11102802 14.10085741 11.17589839 17.7415664
 15.08908934 16.74158458]",16.74293157,C10H14N4O3 ,238.10659,603-00-9,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,NatComm,13,1.710208458
165,5repeatAllMolecules/72HYDROXYPROPYLTHEOPHYLLINE_3,20,13,0,0,239.1135,9.335369995,17.83809875,15.12285612,"[14.31819654 16.51477737 16.23685014 16.67766214 16.9132995  17.83809875
 17.31297185 17.50479959 13.12072634 15.28477203 14.74154353 12.05079481
 13.65655826 15.79526072 12.67577806  9.33536999 17.73255301 16.5066307
 14.20909084 14.03138822]",16.3459199,C10H14N4O3 ,238.10659,603-00-9,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,NatComm,13,2.122856121
166,5repeatAllMolecules/72HYDROXYPROPYLTHEOPHYLLINE_4,15,11,0,0,239.1136,11.24586723,17.51147519,15.02958093,"[14.69594377 14.45617192 15.30742577 15.62687523 14.45686679 15.1604717
 15.53520741 13.95649765 15.1907708  17.51147519 16.46327189 15.46978558
 14.00629436 16.16062983 15.66182422 14.1266754  14.49004106 15.57308116
 11.24586723 15.49644168]",16.74293157,C10H14N4O3 ,238.10659,603-00-9,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,NatComm,13,2.029580932
167,5repeatAllMolecules/72HYDROXYPROPYLTHEOPHYLLINE_5,15,11,0,0,239.1136,8.740833003,18.09642214,14.75569462,"[16.1712708  16.59155954 12.70825809 14.94527813 16.68029322 12.5919331
 13.60231395 14.38882261 16.93337163  8.740833   15.91956891 16.5153038
 15.58058589 14.84591346 18.09642214 13.39120725 13.6066455  13.37198349
 13.62387275 16.80845509]",16.74293157,C10H14N4O3 ,238.10659,603-00-9,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,NatComm,13,1.755694618
168,5repeatAllMolecules/84Chlorophenyl_1,34,27,0,0,494.0059,26.57482153,40.25253414,32.21201321,"[29.81035432 33.83837812 27.41349545 31.25080093 33.19280942 32.64502349
 40.25253414 36.09101963 31.69301247 30.51157237 30.69598677 33.14266126
 32.50804668 33.99559087 28.45309188 26.57482153 31.65724119 29.60230526
 36.37038982 34.54112868]",34.09379473,C16H14ClN5NaO6PS,492.998868,93882-12-3,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O.[Na+],NatComm,22,10.21201321
169,5repeatAllMolecules/84Chlorophenyl_2,40,21,0,0,494.0058,25.48916261,36.90784429,32.2068505,"[33.33793335 30.16950954 30.73003306 30.09029189 34.02290663 34.41174517
 25.48916261 36.90784429 31.08698934 30.9295806  26.62939762 36.4371293
 34.87407451 30.58577087 31.557911   33.43095524 32.6980645  32.69652961
 32.94001791 35.11116288]",33.6900924,C16H14ClN5NaO6PS,492.998868,93882-12-3,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O.[Na+],NatComm,22,10.2068505
170,5repeatAllMolecules/84Chlorophenyl_3,35,22,0,0,494.0058,27.80683022,38.86130701,32.59344556,"[31.35744876 34.73954899 33.00002067 33.58767177 34.4963581  30.35419717
 31.92675537 34.02904556 27.80683022 38.86130701 34.23501073 33.44063763
 32.43851823 31.78517769 29.91179418 29.00736295 34.41474071 30.22857309
 31.32586372 34.92204864]",33.6900924,C16H14ClN5NaO6PS,492.998868,93882-12-3,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O.[Na+],NatComm,22,10.59344556
171,5repeatAllMolecules/84Chlorophenyl_4,34,21,0,0,494.0059,27.21926282,39.37514126,32.56254914,"[27.21926282 31.75569889 32.23798861 30.95908211 32.19395748 34.64201341
 27.69418406 33.02577543 30.46908858 36.73715072 29.69815265 39.37514126
 33.08633808 34.30460521 30.17156892 36.08248654 34.01276738 30.98811696
 35.6280757  30.96952797]",34.09379473,C16H14ClN5NaO6PS,492.998868,93882-12-3,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O.[Na+],NatComm,22,10.56254914
172,5repeatAllMolecules/84Chlorophenyl_5,35,24,0,0,494.0058,25.14918953,41.25719783,32.50998335,"[35.68246858 31.54323843 32.15610808 36.72881086 32.1460977  25.14918953
 31.87227182 29.9753277  32.15088484 30.00466629 28.90518483 28.8386569
 32.35804213 36.28665395 39.14587904 28.8806942  30.46664288 33.39691796
 41.25719783 33.25473347]",33.6900924,C16H14ClN5NaO6PS,492.998868,93882-12-3,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O.[Na+],NatComm,22,10.50998335
173,5repeatAllMolecules/Adenosine5Monophosphate_1,2,65,0,0,367.0484,18.35559782,29.07329387,23.589516,"[26.96742733 24.32592465 21.46542963 27.31984128 22.33602423 22.02271115
 20.26774399 18.35559782 24.080904   25.16999793 23.57114628 20.6591374
 29.07329387 23.92939369 25.57398839 25.23456457 24.61019797 22.55751192
 20.61355437 23.65592961]",24.63316086,C10H12N5Na2O7P,391.026978,4578-31-8,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],NatComm,17,6.589516003
174,5repeatAllMolecules/Adenosine5Monophosphate_2,3,23,0,0,365.8877,20.77251165,27.929348,23.75057064,"[24.48403134 27.929348   21.28531375 23.06251323 20.77251165 24.92125718
 26.19762475 23.07683917 25.68503243 24.91674973 21.23617233 21.0328378
 23.37171641 25.01701097 22.40719645 22.83903525 23.10878821 26.34724473
 24.81500491 22.50518445]",25.48382519,C10H12N5Na2O7P,391.026978,4578-31-8,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],NatComm,17,6.750570637
175,5repeatAllMolecules/Adenosine5Monophosphate_3,19,29,0,0,367.0427,19.20787909,29.21085609,22.95939208,"[23.08976785 29.21085609 25.49435569 21.32732358 23.81371739 24.15922059
 22.11416829 24.29327176 20.10594769 19.64136372 20.6898926  20.20043566
 21.77148498 25.69163127 19.20787909 27.25531472 24.34270035 20.75567638
 23.32500467 22.69782932]",26.26635741,C10H12N5Na2O7P,391.026978,4578-31-8,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],NatComm,17,5.959392084
176,5repeatAllMolecules/Adenosine5Monophosphate_4,3,102,0,0,367.0083,20.1102234,28.77232478,23.84676747,"[25.16081041 23.47099032 21.48304775 20.1102234  23.09361952 26.19953605
 22.11926735 20.32448703 20.46436675 21.30035268 23.58938971 25.59690387
 24.42067508 25.05358    26.0310131  23.24511378 24.14877103 28.77232478
 24.99674468 27.35413209]",25.31502832,C10H12N5Na2O7P,391.026978,4578-31-8,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],NatComm,17,6.846767469
177,5repeatAllMolecules/Adenosine5Monophosphate_5,5,86,0,0,365.2141,20.01527136,28.57834687,23.91744598,"[22.88328593 26.61453241 24.76629572 22.26935817 28.57834687 21.69828502
 26.84699992 23.4138521  26.44709367 26.19832586 23.77237279 24.71214706
 24.17213239 21.00710419 23.94566982 22.20083298 24.09998349 21.40520469
 20.01527136 23.30182508]",23.9635275,C10H12N5Na2O7P,391.026978,4578-31-8,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],NatComm,17,6.917445977
178,5repeatAllMolecules/Ampicillin_sodium_salt_2,11,760,0,0,372.0978,18.41037594,27.44298552,23.47181354,"[26.22055362 27.44298552 25.99367548 27.36900346 19.74550775 20.4210507
 23.82999418 22.96920882 27.18782745 19.07339801 26.05515101 24.05434902
 23.26032519 23.02479581 22.35656007 18.41037594 23.29855384 25.55842846
 24.07145758 19.09306884]",25.85776488,C16H18N3NaO4S,371.091574,69-52-3,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],NatComm,14,9.471813537
179,5repeatAllMolecules/Ampicillin_sodium_salt_5,12,1433,0,0,372.09795,18.50079586,28.36792897,23.8256616,"[21.10385891 23.68419396 23.46592236 24.05003015 24.71520517 21.53034768
 22.55611277 25.20119388 26.1963521  24.35179068 26.69728366 20.22165813
 28.36792897 22.87599723 21.59092474 25.18140836 24.80294658 24.22284987
 27.19643101 18.50079586]",25.19317528,C16H18N3NaO4S,371.091574,69-52-3,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],NatComm,14,9.825661603
180,5repeatAllMolecules/Azetreonam_1,45,78,0,0,436.0581,20.77114712,28.62344277,25.49150379,"[24.5301226  22.76140614 26.3438551  24.76107027 28.58568108 27.35586841
 27.38510695 27.30159036 23.83300578 27.17281793 24.97819353 28.62344277
 20.77114712 25.59133913 27.39383629 24.7599982  24.35539906 22.81108487
 26.66045167 23.8546585 ]",31.01562561,C13H17N5O8S2,435.051859,78110-38-0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,NatComm,21,4.491503789
181,5repeatAllMolecules/Azetreonam_2,42,83,0,0,436.058,21.31587251,31.51090233,26.18220413,"[24.74446926 27.29906731 24.0024692  28.21145038 30.70857446 31.51090233
 27.99520913 28.03503465 24.52615388 21.31587251 22.92920194 29.63301753
 25.89158913 24.12646669 23.50540955 29.11588068 28.89104772 24.52713542
 22.92912618 23.7460047 ]",30.66793198,C13H17N5O8S2,435.051859,78110-38-0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,NatComm,21,5.182204133
182,5repeatAllMolecules/Azetreonam_3,50,83,0,0,436.0581,17.31505213,30.04479806,26.17242626,"[27.45084006 27.69742206 24.43481546 27.08232539 26.29237225 28.65010648
 29.55986972 30.04479806 27.27143907 26.78746053 24.21977349 28.45223918
 22.01476114 24.41869864 24.21753506 17.31505213 28.41888973 24.57761729
 27.29186311 27.25064634]",31.01562561,C13H17N5O8S2,435.051859,78110-38-0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,NatComm,21,5.172426261
183,5repeatAllMolecules/Azetreonam_4,43,79,0,0,436.058,21.31587251,31.51090233,26.18220413,"[24.74446926 27.29906731 24.0024692  28.21145038 30.70857446 31.51090233
 27.99520913 28.03503465 24.52615388 21.31587251 22.92920194 29.63301753
 25.89158913 24.12646669 23.50540955 29.11588068 28.89104772 24.52713542
 22.92912618 23.7460047 ]",30.66793198,C13H17N5O8S2,435.051859,78110-38-0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,NatComm,21,5.182204133
184,5repeatAllMolecules/Azetreonam_5,44,76,0,0,436.058,21.31587251,31.51090233,26.18220413,"[24.74446926 27.29906731 24.0024692  28.21145038 30.70857446 31.51090233
 27.99520913 28.03503465 24.52615388 21.31587251 22.92920194 29.63301753
 25.89158913 24.12646669 23.50540955 29.11588068 28.89104772 24.52713542
 22.92912618 23.7460047 ]",30.66793198,C13H17N5O8S2,435.051859,78110-38-0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,NatComm,21,5.182204133
185,5repeatAllMolecules/Bis2carbopentyloxy_1,123,44,0,0,678.0903,34.21686079,52.55953105,44.32241221,"[46.78678835 45.41059628 35.29587902 51.33276064 34.21686079 48.76828271
 40.75841463 47.34358404 45.41948614 40.83482682 43.12895313 42.14049286
 44.14477496 52.55953105 49.14828054 44.84429103 38.321038   43.96669115
 43.61515686 48.41155513]",47.77625364,C26H24Cl6O8,673.960238,75203-51-9,CCCCCOC(=O)c1c(Cl)cc(Cl)c(Cl)c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)OCCCCC,NatComm,15,29.32241221
186,5repeatAllMolecules/Bis2carbopentyloxy_2,50,46,0,0,677.2324,37.71380962,51.19034026,44.72234104,"[42.8982277  47.00400346 43.55202267 46.18214473 49.05349495 44.84188049
 49.35180771 51.19034026 45.19983177 37.71380962 42.91059953 43.33527826
 48.33898907 38.85745757 40.41158476 49.2920079  41.21848561 40.35802103
 46.86075922 45.87607449]",48.25110167,C26H24Cl6O8,673.960238,75203-51-9,CCCCCOC(=O)c1c(Cl)cc(Cl)c(Cl)c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)OCCCCC,NatComm,15,29.72234104
187,5repeatAllMolecules/Bis2carbopentyloxy_3,47,50,0,0,677.2322,29.11587457,56.09754481,45.65792984,"[53.73336571 50.51477461 38.91652721 46.42359886 42.26347123 44.26114695
 47.01286093 46.0424282  46.69962729 29.11587457 56.09754481 46.33569219
 39.19830692 48.93905403 52.1196344  43.42716436 46.12548678 47.25417441
 50.97959579 37.69826754]",49.51750773,C26H24Cl6O8,673.960238,75203-51-9,CCCCCOC(=O)c1c(Cl)cc(Cl)c(Cl)c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)OCCCCC,NatComm,15,30.65792984
188,5repeatAllMolecules/Bis2carbopentyloxy_4,70,43,0,0,678.0902,34.55319535,56.67189829,45.9168135,"[42.77955769 46.92204477 46.41289877 46.98757167 47.62458849 34.55319535
 37.45324805 51.07562521 52.40057985 46.48151179 43.20641564 42.79403204
 47.30276185 50.11395722 41.10991194 47.92544083 56.67189829 44.35543931
 50.52376774 41.64182357]",47.52706714,C26H24Cl6O8,673.960238,75203-51-9,CCCCCOC(=O)c1c(Cl)cc(Cl)c(Cl)c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)OCCCCC,NatComm,15,30.9168135
189,5repeatAllMolecules/Bis2carbopentyloxy_5,87,41,0,0,678.0901,34.03362403,52.78876155,45.24771118,"[41.19098309 43.44334332 38.4502431  41.26030521 39.3922295  48.12671202
 44.92743419 46.16777577 34.03362403 51.69006916 52.42236336 41.91454075
 47.08456371 46.27247325 48.46077632 45.23467699 42.90699454 48.00836621
 52.78876155 51.17798749]",48.8271381,C26H24Cl6O8,673.960238,75203-51-9,CCCCCOC(=O)c1c(Cl)cc(Cl)c(Cl)c1OC(=O)C(=O)Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)OCCCCC,NatComm,15,30.24771118
190,5repeatAllMolecules/BisphenolAbischloroformate_1,6,19,0,0,354.2631,20.12295861,26.61773078,23.13062569,"[20.73932668 22.11995487 23.02208365 24.15364916 20.12295861 22.78608919
 22.97196207 23.99872983 25.87870703 23.77781977 21.12872977 24.37131727
 26.61773078 22.66608754 25.06646018 22.83174073 22.3585783  22.1893435
 24.33781758 21.47342725]",24.73508898,C17H14Cl2O4,352.026916,2024-88-6,CC(C)(c1ccc(OC(=O)Cl)cc1)c1ccc(OC(=O)Cl)cc1,NatComm,10,13.13062569
191,5repeatAllMolecules/BisphenolAbischloroformate_2,6,18,0,0,354.263,17.45431976,29.04393426,23.41228538,"[23.45215834 26.80201197 19.6836812  25.08658177 29.04393426 23.48577462
 23.05990937 19.64126724 20.33762784 25.59163507 20.21909077 27.21020737
 27.84770763 22.67192442 20.3769914  26.40271967 19.80062034 28.4804829
 21.59706157 17.45431976]",25.29380932,C17H14Cl2O4,352.026916,2024-88-6,CC(C)(c1ccc(OC(=O)Cl)cc1)c1ccc(OC(=O)Cl)cc1,NatComm,10,13.41228538
192,5repeatAllMolecules/BisphenolAbischloroformate_3,6,19,0,0,354.2629,18.73222651,27.19294665,22.71417282,"[22.15588871 27.19294665 26.02474025 25.88989865 18.73222651 19.37815341
 20.76698812 24.67565989 23.562434   22.00933973 20.35589462 22.47503326
 23.59516567 24.12956459 24.28084665 22.80423285 20.28449627 22.25113147
 23.22872898 20.49008613]",25.26777672,C17H14Cl2O4,352.026916,2024-88-6,CC(C)(c1ccc(OC(=O)Cl)cc1)c1ccc(OC(=O)Cl)cc1,NatComm,10,12.71417282
193,5repeatAllMolecules/BisphenolAbischloroformate_4,6,20,0,0,354.263,18.81748955,26.81620167,23.15679198,"[22.66644781 25.85501846 22.51273844 24.22962292 26.24888883 18.86446931
 21.98677253 24.55515654 21.48804258 23.49404279 26.00140321 20.24150549
 23.37491126 21.71839619 18.81748955 20.47411553 22.91805238 26.48627502
 26.81620167 24.38628916]",25.29380932,C17H14Cl2O4,352.026916,2024-88-6,CC(C)(c1ccc(OC(=O)Cl)cc1)c1ccc(OC(=O)Cl)cc1,NatComm,10,13.15679198
194,5repeatAllMolecules/BisphenolAbischloroformate_5,6,20,0,0,354.263,19.75319846,27.13279798,23.44617403,"[22.73251751 20.69467014 22.1776281  23.01342853 22.83061393 26.27554704
 25.03159791 24.43144078 22.98450857 27.13279798 21.52006273 25.46313129
 24.29005036 23.34022945 23.90639066 19.75319846 26.15957184 24.25633605
 21.08876741 21.84099185]",25.29380932,C17H14Cl2O4,352.026916,2024-88-6,CC(C)(c1ccc(OC(=O)Cl)cc1)c1ccc(OC(=O)Cl)cc1,NatComm,10,13.44617403
195,5repeatAllMolecules/Bretazenil_1,40,285,0,0,419.0787,19.27096212,25.59036302,22.3686409,"[20.7997221  22.23308349 19.27096212 24.50302717 22.83880286 21.43992415
 21.66007874 25.59036302 22.9433312  22.3914642  22.04784763 21.93913559
 22.43576466 23.61368446 20.188572   19.48776426 23.75489931 20.7264339
 24.03691314 25.47104397]",29.15949897,C19H20BrN3O3,417.068823,84379-13-5,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,NatComm,19,3.368640899
196,5repeatAllMolecules/Bretazenil_2,20,108,0,0,420.0735,20.25837865,32.11888675,27.03258357,"[28.57185092 26.48185767 29.43821557 20.25837865 27.78886714 24.4285794
 25.7353453  28.99245986 30.04231289 22.50202865 31.55086827 29.11925054
 26.11652912 21.26472102 30.53829816 24.2955621  29.92063006 32.11888675
 25.53779457 25.94923469]",31.15967837,C19H20BrN3O3,417.068823,84379-13-5,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,NatComm,19,8.032583567
197,5repeatAllMolecules/Bretazenil_3,23,123,0,0,420.0734,22.35838253,32.92680822,26.95875038,"[27.68819461 27.75384315 29.06157818 27.16341996 27.73748713 22.35838253
 27.14750434 25.07858453 30.61514609 24.6146102  29.61470275 26.09790631
 26.65872659 23.8375923  28.3137704  32.92680822 24.9578887  23.22504496
 25.28680567 29.0370109 ]",29.09204586,C19H20BrN3O3,417.068823,84379-13-5,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,NatComm,19,7.958750376
198,5repeatAllMolecules/Bretazenil_4,26,173,0,0,420.0735,17.91397976,32.22770536,26.87837062,"[28.09791272 30.19567475 26.08541881 19.32135448 32.22770536 23.52317991
 29.07874792 27.23428161 29.78967458 24.31760938 30.27621017 29.65361969
 24.98522888 27.51246618 24.46974479 29.07950772 29.63939276 25.38157038
 17.91397976 28.78413262]",31.15967837,C19H20BrN3O3,417.068823,84379-13-5,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,NatComm,19,7.878370623
199,5repeatAllMolecules/Bretazenil_5,44,362,0,0,419.0787,16.24921702,25.7446041,21.91595442,"[22.91873491 21.22994004 21.86118319 20.79049113 21.06395626 20.78727781
 22.48363589 22.9541816  20.96658595 20.80731714 25.57441182 23.9087097
 20.79899771 16.24921702 25.7446041  23.72734031 20.0931066  20.16004027
 24.3986907  21.80066631]",29.15949897,C19H20BrN3O3,417.068823,84379-13-5,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,NatComm,19,2.915954423
200,5repeatAllMolecules/CDS009236_1,15,43,0,0,210.0945,7.94635165,17.32848897,12.44149692,"[10.7240607  10.85333213 12.87228365 14.28748603  7.94635165 16.43910121
  8.16049272 10.23608092 12.83641713 12.28658621 12.51655054 11.08029126
 11.28021401 11.24417351 13.76675514 13.3977419  12.40405656 15.23024356
 17.32848897 13.93923064]",14.06190452,C11H15NOS,209.087436,914349-59-0,COc1cccc(C2CSCCN2)c1,NatComm,10,2.441496923
201,5repeatAllMolecules/CDS009236_2,16,36,0,0,210.0945,10.21677125,15.10990364,12.65387773,"[14.6549884  10.21677125 12.11985786 14.68420615 10.89891138 11.39997309
 12.8577908  13.38012329 12.88138786 13.13875538 13.96099115 11.58231317
 14.57940716 11.66434244 10.70653462 10.80012622 13.78145778 10.86253088
 15.10990364 13.79718209]",14.06190452,C11H15NOS,209.087436,914349-59-0,COc1cccc(C2CSCCN2)c1,NatComm,10,2.653877731
202,5repeatAllMolecules/CDS009236_3,23,40,0,0,210.0945,10.21677125,15.10990364,12.65387773,"[14.6549884  10.21677125 12.11985786 14.68420615 10.89891138 11.39997309
 12.8577908  13.38012329 12.88138786 13.13875538 13.96099115 11.58231317
 14.57940716 11.66434244 10.70653462 10.80012622 13.78145778 10.86253088
 15.10990364 13.79718209]",14.06190452,C11H15NOS,209.087436,914349-59-0,COc1cccc(C2CSCCN2)c1,NatComm,10,2.653877731
203,5repeatAllMolecules/CDS009236_4,13,36,0,0,210.0945,10.21677125,15.10990364,12.65387773,"[14.6549884  10.21677125 12.11985786 14.68420615 10.89891138 11.39997309
 12.8577908  13.38012329 12.88138786 13.13875538 13.96099115 11.58231317
 14.57940716 11.66434244 10.70653462 10.80012622 13.78145778 10.86253088
 15.10990364 13.79718209]",14.06190452,C11H15NOS,209.087436,914349-59-0,COc1cccc(C2CSCCN2)c1,NatComm,10,2.653877731
204,5repeatAllMolecules/CDS009236_5,18,44,0,0,210.0945,10.21677125,15.10990364,12.65387773,"[14.6549884  10.21677125 12.11985786 14.68420615 10.89891138 11.39997309
 12.8577908  13.38012329 12.88138786 13.13875538 13.96099115 11.58231317
 14.57940716 11.66434244 10.70653462 10.80012622 13.78145778 10.86253088
 15.10990364 13.79718209]",14.06190452,C11H15NOS,209.087436,914349-59-0,COc1cccc(C2CSCCN2)c1,NatComm,10,2.653877731
205,5repeatAllMolecules/CDS014803_1,10,124,270,74,308.1059,17.16735241,24.65548154,19.8200196,"[21.89552566 22.90781162 17.37763042 20.8780806  22.95391614 19.2898693
 18.25291788 18.62809553 20.7959816  24.65548154 20.24154134 20.50637318
 18.00060223 19.1138514  19.55016471 17.16735241 18.01940361 17.98364533
 19.82264006 18.35950736]",21.47922672,C14H17N3O3S,307.099064,849925-03-7,CS(=O)(=O)c1ccc(-c2noc(C3CCNCC3)n2)cc1,NatComm,16,3.820019595
206,5repeatAllMolecules/CDS014803_2,11,22,355,36,308.1059,17.16735241,24.65548154,19.8200196,"[21.89552566 22.90781162 17.37763042 20.8780806  22.95391614 19.2898693
 18.25291788 18.62809553 20.7959816  24.65548154 20.24154134 20.50637318
 18.00060223 19.1138514  19.55016471 17.16735241 18.01940361 17.98364533
 19.82264006 18.35950736]",21.47922672,C14H17N3O3S,307.099064,849925-03-7,CS(=O)(=O)c1ccc(-c2noc(C3CCNCC3)n2)cc1,NatComm,16,3.820019595
207,5repeatAllMolecules/CDS014803_3,11,25,134,57,308.1059,15.59020254,23.39804077,20.04823576,"[17.89150939 18.2347048  15.59020254 21.22700359 19.42245321 17.31337782
 23.12018518 23.36902515 21.26589624 19.92638851 23.39804077 18.64873564
 22.27599458 21.7838902  22.77628523 16.38656961 17.13096148 23.25793282
 16.54795332 21.39760509]",21.47922672,C14H17N3O3S,307.099064,849925-03-7,CS(=O)(=O)c1ccc(-c2noc(C3CCNCC3)n2)cc1,NatComm,16,4.048235759
208,5repeatAllMolecules/CDS014803_4,11,27,224,74,308.1059,15.59020254,23.39804077,20.04823576,"[17.89150939 18.2347048  15.59020254 21.22700359 19.42245321 17.31337782
 23.12018518 23.36902515 21.26589624 19.92638851 23.39804077 18.64873564
 22.27599458 21.7838902  22.77628523 16.38656961 17.13096148 23.25793282
 16.54795332 21.39760509]",21.47922672,C14H17N3O3S,307.099064,849925-03-7,CS(=O)(=O)c1ccc(-c2noc(C3CCNCC3)n2)cc1,NatComm,16,4.048235759
